Clave,Fecha,Almacenamiento
LCDSO,2007-01-08,719.87
PECSO,2007-01-08,2050.53
AOBSO,2007-01-08,1324.39
AGZCH,2007-01-08,81.72
ARCSO,2007-01-08,495.5
PMOSO,2007-01-08,13.24
ARLSO,2007-01-08,12.34
CHTSO,2007-01-08,17.56
IRASO,2007-01-08,8.29
CHTSO,2007-01-09,17.56
ARLSO,2007-01-09,12.19
PMOSO,2007-01-09,13.24
ARCSO,2007-01-09,493.37
AGZCH,2007-01-09,81.72
AOBSO,2007-01-09,1327.3
PECSO,2007-01-09,2043.85
LCDSO,2007-01-09,718.7
IRASO,2007-01-09,8.26
LCDSO,2007-01-10,718.31
PECSO,2007-01-10,2032.21
AOBSO,2007-01-10,1330.21
AGZCH,2007-01-10,81.72
ARCSO,2007-01-10,491.25
PMOSO,2007-01-10,13.21
ARLSO,2007-01-10,12.04
CHTSO,2007-01-10,17.56
IRASO,2007-01-10,8.21
CHTSO,2007-01-11,17.54
ARLSO,2007-01-11,11.89
PMOSO,2007-01-11,13.21
ARCSO,2007-01-11,489.12
AGZCH,2007-01-11,81.72
AOBSO,2007-01-11,1334.09
PECSO,2007-01-11,2018.96
LCDSO,2007-01-11,717.54
IRASO,2007-01-11,8.16
LCDSO,2007-01-12,717.54
PECSO,2007-01-12,2009.9
AOBSO,2007-01-12,1340.09
AGZCH,2007-01-12,81.72
ARCSO,2007-01-12,487.41
PMOSO,2007-01-12,13.18
ARLSO,2007-01-12,11.74
CHTSO,2007-01-12,17.48
IRASO,2007-01-12,8.11
CHTSO,2007-01-13,17.46
ARLSO,2007-01-13,11.59
PMOSO,2007-01-13,13.18
ARCSO,2007-01-13,485.71
AGZCH,2007-01-13,81.72
AOBSO,2007-01-13,1346.27
PECSO,2007-01-13,2004.14
LCDSO,2007-01-13,717.54
IRASO,2007-01-13,8.08
LCDSO,2007-01-14,717.54
PECSO,2007-01-14,1996.76
AOBSO,2007-01-14,1345.24
AGZCH,2007-01-14,81.72
ARCSO,2007-01-14,484.01
PMOSO,2007-01-14,13.18
ARLSO,2007-01-14,11.44
CHTSO,2007-01-14,17.44
IRASO,2007-01-14,8.06
CHTSO,2007-01-15,17.44
ARLSO,2007-01-15,11.29
PMOSO,2007-01-15,13.18
ARCSO,2007-01-15,481.03
AGZCH,2007-01-15,81.66
AOBSO,2007-01-15,1344.21
PECSO,2007-01-15,1987.79
LCDSO,2007-01-15,717.54
IRASO,2007-01-15,8.02
LCDSO,2007-01-16,717.54
PECSO,2007-01-16,1979.62
AOBSO,2007-01-16,1344.21
AGZCH,2007-01-16,81.66
ARCSO,2007-01-16,477.62
PMOSO,2007-01-16,13.18
ARLSO,2007-01-16,11.29
CHTSO,2007-01-16,17.44
IRASO,2007-01-16,7.98
CHTSO,2007-01-17,17.44
ARLSO,2007-01-17,11.29
PMOSO,2007-01-17,13.18
ARCSO,2007-01-17,474.22
AGZCH,2007-01-17,81.66
AOBSO,2007-01-17,1344.21
PECSO,2007-01-17,1973.93
LCDSO,2007-01-17,717.54
IRASO,2007-01-17,7.96
LCDSO,2007-01-18,717.54
PECSO,2007-01-18,1970.68
AOBSO,2007-01-18,1341.12
AGZCH,2007-01-18,81.66
ARCSO,2007-01-18,471.24
PMOSO,2007-01-18,13.12
ARLSO,2007-01-18,11.22
CHTSO,2007-01-18,17.38
IRASO,2007-01-18,7.93
CHTSO,2007-01-19,17.34
ARLSO,2007-01-19,11.14
PMOSO,2007-01-19,13.06
ARCSO,2007-01-19,470.81
AGZCH,2007-01-19,81.66
AOBSO,2007-01-19,1339.06
PECSO,2007-01-19,1969.06
LCDSO,2007-01-19,717.54
IRASO,2007-01-19,7.93
LCDSO,2007-01-20,717.92
PECSO,2007-01-20,1969.05
AOBSO,2007-01-20,1341.12
AGZCH,2007-01-20,84.24
ARCSO,2007-01-20,484.43
PMOSO,2007-01-20,13.06
ARLSO,2007-01-20,11.07
CHTSO,2007-01-20,17.28
IRASO,2007-01-20,7.91
CHTSO,2007-01-21,17.28
ARLSO,2007-01-21,10.99
PMOSO,2007-01-21,13.06
ARCSO,2007-01-21,513.14
AGZCH,2007-01-21,85.75
AOBSO,2007-01-21,1340.1
PECSO,2007-01-21,1982.62
LCDSO,2007-01-21,719.09
IRASO,2007-01-21,7.91
LCDSO,2007-01-22,721.43
PECSO,2007-01-22,2010.72
AOBSO,2007-01-22,1339.06
AGZCH,2007-01-22,86.07
ARCSO,2007-01-22,521.74
PMOSO,2007-01-22,13.06
ARLSO,2007-01-22,10.92
CHTSO,2007-01-22,17.26
IRASO,2007-01-22,7.89
CHTSO,2007-01-23,17.26
ARLSO,2007-01-23,10.77
PMOSO,2007-01-23,13.09
ARCSO,2007-01-23,526.26
AGZCH,2007-01-23,86.01
AOBSO,2007-01-23,1340.09
PECSO,2007-01-23,2020.62
LCDSO,2007-01-23,724.15
IRASO,2007-01-23,7.89
LCDSO,2007-01-24,725.71
PECSO,2007-01-24,2030.55
AOBSO,2007-01-24,1343.18
AGZCH,2007-01-24,86.01
ARCSO,2007-01-24,528.07
PMOSO,2007-01-24,13.09
ARLSO,2007-01-24,10.62
CHTSO,2007-01-24,17.24
IRASO,2007-01-24,7.87
CHTSO,2007-01-25,17.22
ARLSO,2007-01-25,10.47
PMOSO,2007-01-25,13.06
ARCSO,2007-01-25,529.88
AGZCH,2007-01-25,85.82
AOBSO,2007-01-25,1340.09
PECSO,2007-01-25,2030.55
LCDSO,2007-01-25,727.26
IRASO,2007-01-25,7.87
LCDSO,2007-01-26,728.04
PECSO,2007-01-26,2031.38
AOBSO,2007-01-26,1337
AGZCH,2007-01-26,85.75
ARCSO,2007-01-26,530.33
PMOSO,2007-01-26,13.06
ARLSO,2007-01-26,10.32
CHTSO,2007-01-26,17.2
IRASO,2007-01-26,7.85
CHTSO,2007-01-27,17.16
ARLSO,2007-01-27,10.17
PMOSO,2007-01-27,13.06
ARCSO,2007-01-27,529.88
AGZCH,2007-01-27,85.75
AOBSO,2007-01-27,1331.18
PECSO,2007-01-27,2030.55
LCDSO,2007-01-27,728.03
IRASO,2007-01-27,7.83
LCDSO,2007-01-28,729.59
PECSO,2007-01-28,2028.06
AOBSO,2007-01-28,1327.3
AGZCH,2007-01-28,85.64
ARCSO,2007-01-28,529.42
PMOSO,2007-01-28,13.01
ARLSO,2007-01-28,10.09
CHTSO,2007-01-28,17.16
IRASO,2007-01-28,7.67
CHTSO,2007-01-29,17.16
ARLSO,2007-01-29,10.02
PMOSO,2007-01-29,12.98
ARCSO,2007-01-29,527.62
AGZCH,2007-01-29,85.63
AOBSO,2007-01-29,1323.42
PECSO,2007-01-29,2028.06
LCDSO,2007-01-29,729.59
IRASO,2007-01-29,7.52
LCDSO,2007-01-30,729.2
PECSO,2007-01-30,2027.23
AOBSO,2007-01-30,1313.72
AGZCH,2007-01-30,85.63
ARCSO,2007-01-30,524.45
PMOSO,2007-01-30,12.98
ARLSO,2007-01-30,9.94
CHTSO,2007-01-30,17.16
IRASO,2007-01-30,7.46
CHTSO,2007-01-31,17.12
ARLSO,2007-01-31,9.87
PMOSO,2007-01-31,12.98
ARCSO,2007-01-31,520.83
AGZCH,2007-01-31,85.63
AOBSO,2007-01-31,1308.87
PECSO,2007-01-31,2025.58
LCDSO,2007-01-31,729.2
IRASO,2007-01-31,7.42
LCDSO,2007-02-01,730.37
PECSO,2007-02-01,2024.76
AOBSO,2007-02-01,1298.2
AGZCH,2007-02-01,85.63
ARCSO,2007-02-01,518.12
PMOSO,2007-02-01,12.95
ARLSO,2007-02-01,9.79
CHTSO,2007-02-01,17.1
IRASO,2007-02-01,7.4
CHTSO,2007-02-02,17.1
ARLSO,2007-02-02,9.71
PMOSO,2007-02-02,12.95
ARCSO,2007-02-02,514.5
AGZCH,2007-02-02,85.63
AOBSO,2007-02-02,1294.32
PECSO,2007-02-02,2023.1
LCDSO,2007-02-02,730.76
IRASO,2007-02-02,7.53
LCDSO,2007-02-03,731.54
PECSO,2007-02-03,2021.44
AOBSO,2007-02-03,1286.56
AGZCH,2007-02-03,85.63
ARCSO,2007-02-03,510.88
PMOSO,2007-02-03,12.95
ARLSO,2007-02-03,9.56
CHTSO,2007-02-03,17.06
IRASO,2007-02-03,7.46
CHTSO,2007-02-04,17.04
ARLSO,2007-02-04,9.41
PMOSO,2007-02-04,12.95
ARCSO,2007-02-04,507.42
AGZCH,2007-02-04,85.63
AOBSO,2007-02-04,1278.8
PECSO,2007-02-04,2021.44
LCDSO,2007-02-04,733.48
IRASO,2007-02-04,7.4
LCDSO,2007-02-05,735.43
PECSO,2007-02-05,2021.44
AOBSO,2007-02-05,1273.95
AGZCH,2007-02-05,85.57
ARCSO,2007-02-05,504.02
PMOSO,2007-02-05,12.92
ARLSO,2007-02-05,9.34
CHTSO,2007-02-05,17.02
IRASO,2007-02-05,7.34
CHTSO,2007-02-06,16.98
ARLSO,2007-02-06,9.26
PMOSO,2007-02-06,12.92
ARCSO,2007-02-06,499.76
AGZCH,2007-02-06,85.57
AOBSO,2007-02-06,1266.19
PECSO,2007-02-06,2021.44
LCDSO,2007-02-06,736.59
IRASO,2007-02-06,7.27
LCDSO,2007-02-07,737.76
PECSO,2007-02-07,2021.44
AOBSO,2007-02-07,1260.37
AGZCH,2007-02-07,85.57
ARCSO,2007-02-07,495.5
PMOSO,2007-02-07,12.92
ARLSO,2007-02-07,9.11
CHTSO,2007-02-07,16.96
IRASO,2007-02-07,7.25
CHTSO,2007-02-08,16.92
ARLSO,2007-02-08,8.96
PMOSO,2007-02-08,12.92
ARCSO,2007-02-08,491.25
AGZCH,2007-02-08,85.57
AOBSO,2007-02-08,1251.64
PECSO,2007-02-08,2018.14
LCDSO,2007-02-08,738.15
IRASO,2007-02-08,7.23
LCDSO,2007-02-09,738.93
PECSO,2007-02-09,2012.37
AOBSO,2007-02-09,1248.73
AGZCH,2007-02-09,85.57
ARCSO,2007-02-09,486.99
PMOSO,2007-02-09,12.89
ARLSO,2007-02-09,8.81
CHTSO,2007-02-09,16.88
IRASO,2007-02-09,7.19
CHTSO,2007-02-10,16.84
ARLSO,2007-02-10,8.66
PMOSO,2007-02-10,12.86
ARCSO,2007-02-10,482.73
AGZCH,2007-02-10,85.5
AOBSO,2007-02-10,1245.82
PECSO,2007-02-10,2008.04
LCDSO,2007-02-10,740.09
IRASO,2007-02-10,7.17
LCDSO,2007-02-11,740.87
PECSO,2007-02-11,2008.04
AOBSO,2007-02-11,1240
AGZCH,2007-02-11,85.87
ARCSO,2007-02-11,478.05
PMOSO,2007-02-11,12.86
ARLSO,2007-02-11,8.51
CHTSO,2007-02-11,16.98
IRASO,2007-02-11,7.14
CHTSO,2007-02-12,16.94
ARLSO,2007-02-12,8.36
PMOSO,2007-02-12,12.86
ARCSO,2007-02-12,472.51
AGZCH,2007-02-12,85.5
AOBSO,2007-02-12,1238.16
PECSO,2007-02-12,2008.25
LCDSO,2007-02-12,741.26
IRASO,2007-02-12,7.06
LCDSO,2007-02-13,741.65
PECSO,2007-02-13,2004.96
AOBSO,2007-02-13,1224.36
AGZCH,2007-02-13,85.44
ARCSO,2007-02-13,467.4
PMOSO,2007-02-13,12.86
ARLSO,2007-02-13,8.21
CHTSO,2007-02-13,16.94
IRASO,2007-02-13,7.04
CHTSO,2007-02-14,16.94
ARLSO,2007-02-14,8.06
PMOSO,2007-02-14,12.86
ARCSO,2007-02-14,462.23
AGZCH,2007-02-14,85.44
AOBSO,2007-02-14,1213.32
PECSO,2007-02-14,2000.86
LCDSO,2007-02-14,742.04
IRASO,2007-02-14,6.99
LCDSO,2007-02-15,742.43
PECSO,2007-02-15,1997.58
AOBSO,2007-02-15,1205.04
AGZCH,2007-02-15,85.44
ARCSO,2007-02-15,457.45
PMOSO,2007-02-15,12.86
ARLSO,2007-02-15,7.91
CHTSO,2007-02-15,16.92
IRASO,2007-02-15,6.97
CHTSO,2007-02-16,16.92
ARLSO,2007-02-16,7.76
PMOSO,2007-02-16,12.86
ARCSO,2007-02-16,452.27
AGZCH,2007-02-16,85.44
AOBSO,2007-02-16,1200.44
PECSO,2007-02-16,1989.4
LCDSO,2007-02-16,742.82
IRASO,2007-02-16,6.93
LCDSO,2007-02-17,746.21
PECSO,2007-02-17,1981.24
AOBSO,2007-02-17,1196.76
AGZCH,2007-02-17,85.44
ARCSO,2007-02-17,446.29
PMOSO,2007-02-17,12.86
ARLSO,2007-02-17,7.61
CHTSO,2007-02-17,16.9
IRASO,2007-02-17,6.91
CHTSO,2007-02-18,16.9
ARLSO,2007-02-18,7.46
PMOSO,2007-02-18,12.86
ARCSO,2007-02-18,440.31
AGZCH,2007-02-18,85.44
AOBSO,2007-02-18,1194
PECSO,2007-02-18,1973.93
LCDSO,2007-02-18,743.21
IRASO,2007-02-18,6.87
LCDSO,2007-02-19,743.21
PECSO,2007-02-19,1967.44
AOBSO,2007-02-19,1191.24
AGZCH,2007-02-19,85.44
ARCSO,2007-02-19,435.53
PMOSO,2007-02-19,12.83
ARLSO,2007-02-19,7.31
CHTSO,2007-02-19,16.92
IRASO,2007-02-19,6.82
CHTSO,2007-02-20,16.94
ARLSO,2007-02-20,7.16
PMOSO,2007-02-20,12.83
ARCSO,2007-02-20,430.36
AGZCH,2007-02-20,85.44
AOBSO,2007-02-20,1184.8
PECSO,2007-02-20,1960.97
LCDSO,2007-02-20,743.21
IRASO,2007-02-20,6.8
LCDSO,2007-02-21,742.04
PECSO,2007-02-21,1959.35
AOBSO,2007-02-21,1181.12
AGZCH,2007-02-21,85.44
ARCSO,2007-02-21,425.33
PMOSO,2007-02-21,12.83
ARLSO,2007-02-21,7.01
CHTSO,2007-02-21,16.96
IRASO,2007-02-21,6.76
CHTSO,2007-02-22,16.96
ARLSO,2007-02-22,6.86
PMOSO,2007-02-22,12.83
ARCSO,2007-02-22,420.12
AGZCH,2007-02-22,85.44
AOBSO,2007-02-22,1176.53
PECSO,2007-02-22,1955.32
LCDSO,2007-02-22,741.26
IRASO,2007-02-22,6.7
LCDSO,2007-02-23,741.26
PECSO,2007-02-23,1945.66
AOBSO,2007-02-23,1169.16
AGZCH,2007-02-23,85.44
ARCSO,2007-02-23,414.91
PMOSO,2007-02-23,12.83
ARLSO,2007-02-23,6.71
CHTSO,2007-02-23,16.96
IRASO,2007-02-23,6.63
CHTSO,2007-02-24,16.96
ARLSO,2007-02-24,6.56
PMOSO,2007-02-24,12.8
ARCSO,2007-02-24,410.08
AGZCH,2007-02-24,85.44
AOBSO,2007-02-24,1160.4
PECSO,2007-02-24,1939.24
LCDSO,2007-02-24,741.26
IRASO,2007-02-24,6.61
LCDSO,2007-02-25,741.26
PECSO,2007-02-25,1932.04
AOBSO,2007-02-25,1165.48
AGZCH,2007-02-25,85.44
ARCSO,2007-02-25,405.24
PMOSO,2007-02-25,12.8
ARLSO,2007-02-25,6.41
CHTSO,2007-02-25,16.96
IRASO,2007-02-25,6.59
CHTSO,2007-02-26,16.94
ARLSO,2007-02-26,6.29
PMOSO,2007-02-26,12.8
ARCSO,2007-02-26,400.77
AGZCH,2007-02-26,85.38
AOBSO,2007-02-26,1163.64
PECSO,2007-02-26,1930.45
LCDSO,2007-02-26,741.26
IRASO,2007-02-26,6.57
LCDSO,2007-02-27,740.87
PECSO,2007-02-27,1922.52
AOBSO,2007-02-27,1157.2
AGZCH,2007-02-27,85.31
ARCSO,2007-02-27,395.34
PMOSO,2007-02-27,12.8
ARLSO,2007-02-27,6.19
CHTSO,2007-02-27,16.94
IRASO,2007-02-27,6.5
CHTSO,2007-02-28,16.92
ARLSO,2007-02-28,6.19
PMOSO,2007-02-28,12.8
ARCSO,2007-02-28,391.47
AGZCH,2007-02-28,85.31
AOBSO,2007-02-28,1148
PECSO,2007-02-28,1913.82
LCDSO,2007-02-28,740.09
IRASO,2007-02-28,6.48
LCDSO,2007-03-01,739.32
PECSO,2007-03-01,1903.57
AOBSO,2007-03-01,1143.9
AGZCH,2007-03-01,85.31
ARCSO,2007-03-01,386.88
PMOSO,2007-03-01,12.8
ARLSO,2007-03-01,6.15
CHTSO,2007-03-01,16.9
IRASO,2007-03-01,6.25
CHTSO,2007-03-02,16.9
ARLSO,2007-03-02,6.1
PMOSO,2007-03-02,12.8
ARCSO,2007-03-02,382.01
AGZCH,2007-03-02,85.25
AOBSO,2007-03-02,1142.26
PECSO,2007-03-02,1891.01
LCDSO,2007-03-02,738.54
IRASO,2007-03-02,6.16
LCDSO,2007-03-03,738.15
PECSO,2007-03-03,1878.52
AOBSO,2007-03-03,1139.8
AGZCH,2007-03-03,85.25
ARCSO,2007-03-03,377.14
PMOSO,2007-03-03,12.69
ARLSO,2007-03-03,6
CHTSO,2007-03-03,16.88
IRASO,2007-03-03,6.08
CHTSO,2007-03-04,16.88
ARLSO,2007-03-04,5.91
PMOSO,2007-03-04,12.69
ARCSO,2007-03-04,372.28
AGZCH,2007-03-04,85.25
AOBSO,2007-03-04,1138.16
PECSO,2007-03-04,1868.4
LCDSO,2007-03-04,737.76
IRASO,2007-03-04,5.99
LCDSO,2007-03-05,736.98
PECSO,2007-03-05,1862.98
AOBSO,2007-03-05,1139.8
AGZCH,2007-03-05,85.19
ARCSO,2007-03-05,367.06
PMOSO,2007-03-05,12.57
ARLSO,2007-03-05,5.82
CHTSO,2007-03-05,16.86
IRASO,2007-03-05,5.91
CHTSO,2007-03-06,16.84
ARLSO,2007-03-06,5.72
PMOSO,2007-03-06,12.57
ARCSO,2007-03-06,361.85
AGZCH,2007-03-06,85.06
AOBSO,2007-03-06,1134.88
PECSO,2007-03-06,1849.85
LCDSO,2007-03-06,736.59
IRASO,2007-03-06,5.83
LCDSO,2007-03-07,736.21
PECSO,2007-03-07,1836.79
AOBSO,2007-03-07,1133.24
AGZCH,2007-03-07,85.06
ARCSO,2007-03-07,356.63
PMOSO,2007-03-07,12.45
ARLSO,2007-03-07,5.63
CHTSO,2007-03-07,16.84
IRASO,2007-03-07,5.72
CHTSO,2007-03-08,16.82
ARLSO,2007-03-08,5.58
PMOSO,2007-03-08,12.45
ARCSO,2007-03-08,351.4
AGZCH,2007-03-08,85
AOBSO,2007-03-08,1133.24
PECSO,2007-03-08,1823.03
LCDSO,2007-03-08,735.43
IRASO,2007-03-08,5.59
LCDSO,2007-03-09,734.65
PECSO,2007-03-09,1809.35
AOBSO,2007-03-09,1134.06
AGZCH,2007-03-09,85
ARCSO,2007-03-09,345.59
PMOSO,2007-03-09,12.45
ARLSO,2007-03-09,5.53
CHTSO,2007-03-09,16.82
IRASO,2007-03-09,5.59
CHTSO,2007-03-10,16.8
ARLSO,2007-03-10,5.49
PMOSO,2007-03-10,12.46
ARCSO,2007-03-10,339.79
AGZCH,2007-03-10,84.94
AOBSO,2007-03-10,1134
PECSO,2007-03-10,1795
LCDSO,2007-03-10,734.26
IRASO,2007-03-10,5.34
LCDSO,2007-03-11,734.26
PECSO,2007-03-11,1779.98
AOBSO,2007-03-11,1135.7
AGZCH,2007-03-11,84.94
ARCSO,2007-03-11,333.98
PMOSO,2007-03-11,12.39
ARLSO,2007-03-11,5.44
CHTSO,2007-03-11,16.74
IRASO,2007-03-11,5.24
CHTSO,2007-03-12,16.74
ARLSO,2007-03-12,5.39
PMOSO,2007-03-12,12.38
ARCSO,2007-03-12,327.85
AGZCH,2007-03-12,84.87
AOBSO,2007-03-12,1136.52
PECSO,2007-03-12,1768.03
LCDSO,2007-03-12,733.48
IRASO,2007-03-12,5.13
LCDSO,2007-03-13,733.09
PECSO,2007-03-13,1754.66
AOBSO,2007-03-13,1136.52
AGZCH,2007-03-13,84.87
ARCSO,2007-03-13,321.86
PMOSO,2007-03-13,12.38
ARLSO,2007-03-13,5.35
CHTSO,2007-03-13,16.74
IRASO,2007-03-13,5.11
CHTSO,2007-03-14,16.72
ARLSO,2007-03-14,5.3
PMOSO,2007-03-14,12.31
ARCSO,2007-03-14,315.92
AGZCH,2007-03-14,84.87
AOBSO,2007-03-14,1136.52
PECSO,2007-03-14,1742.1
LCDSO,2007-03-14,732.7
IRASO,2007-03-14,5.04
LCDSO,2007-03-15,732.7
PECSO,2007-03-15,1728.88
AOBSO,2007-03-15,1136.52
AGZCH,2007-03-15,84.87
ARCSO,2007-03-15,309.99
PMOSO,2007-03-15,12.25
ARLSO,2007-03-15,5.25
CHTSO,2007-03-15,16.7
IRASO,2007-03-15,4.99
CHTSO,2007-03-16,16.7
ARLSO,2007-03-16,5.2
PMOSO,2007-03-16,12.19
ARCSO,2007-03-16,304.06
AGZCH,2007-03-16,84.81
AOBSO,2007-03-16,1135.7
PECSO,2007-03-16,1716.46
LCDSO,2007-03-16,732.7
IRASO,2007-03-16,4.93
LCDSO,2007-03-17,732.7
PECSO,2007-03-17,1704.12
AOBSO,2007-03-17,1135.7
AGZCH,2007-03-17,84.81
ARCSO,2007-03-17,298.13
PMOSO,2007-03-17,12.16
ARLSO,2007-03-17,5.16
CHTSO,2007-03-17,16.68
IRASO,2007-03-17,4.93
CHTSO,2007-03-18,16.65
ARLSO,2007-03-18,5.11
PMOSO,2007-03-18,12.16
ARCSO,2007-03-18,292.04
AGZCH,2007-03-18,84.75
AOBSO,2007-03-18,1132.42
PECSO,2007-03-18,1692.56
LCDSO,2007-03-18,732.32
IRASO,2007-03-18,4.9
LCDSO,2007-03-19,731.93
PECSO,2007-03-19,1680.34
AOBSO,2007-03-19,1132.42
AGZCH,2007-03-19,84.75
ARCSO,2007-03-19,286.31
PMOSO,2007-03-19,12.16
ARLSO,2007-03-19,5.06
CHTSO,2007-03-19,16.66
IRASO,2007-03-19,4.88
CHTSO,2007-03-20,16.66
ARLSO,2007-03-20,5.02
PMOSO,2007-03-20,12.1
ARCSO,2007-03-20,280.59
AGZCH,2007-03-20,84.68
AOBSO,2007-03-20,1129.14
PECSO,2007-03-20,1673.9
LCDSO,2007-03-20,731.15
IRASO,2007-03-20,4.86
LCDSO,2007-03-21,730.37
PECSO,2007-03-21,1666.06
AOBSO,2007-03-21,1123.9
AGZCH,2007-03-21,84.49
ARCSO,2007-03-21,274.86
PMOSO,2007-03-21,12.07
ARLSO,2007-03-21,4.97
CHTSO,2007-03-21,16.62
IRASO,2007-03-21,4.81
CHTSO,2007-03-22,16.62
ARLSO,2007-03-22,4.87
PMOSO,2007-03-22,12.01
ARCSO,2007-03-22,268.86
AGZCH,2007-03-22,84.37
AOBSO,2007-03-22,1120.12
PECSO,2007-03-22,1665.41
LCDSO,2007-03-22,729.59
IRASO,2007-03-22,4.76
LCDSO,2007-03-23,729.2
PECSO,2007-03-23,1645.52
AOBSO,2007-03-23,1116.84
AGZCH,2007-03-23,84.24
ARCSO,2007-03-23,263.08
PMOSO,2007-03-23,11.99
ARLSO,2007-03-23,4.78
CHTSO,2007-03-23,16.63
IRASO,2007-03-23,4.76
CHTSO,2007-03-24,16.63
ARLSO,2007-03-24,4.69
PMOSO,2007-03-24,11.96
ARCSO,2007-03-24,257.46
AGZCH,2007-03-24,84.18
AOBSO,2007-03-24,1116.84
PECSO,2007-03-24,1636.37
LCDSO,2007-03-24,729.2
IRASO,2007-03-24,4.72
LCDSO,2007-03-25,728.52
PECSO,2007-03-25,1627.96
AOBSO,2007-03-25,1114.38
AGZCH,2007-03-25,84.29
ARCSO,2007-03-25,251.84
PMOSO,2007-03-25,11.96
ARLSO,2007-03-25,4.59
CHTSO,2007-03-25,16.63
IRASO,2007-03-25,4.68
CHTSO,2007-03-26,16.66
ARLSO,2007-03-26,4.45
PMOSO,2007-03-26,11.9
ARCSO,2007-03-26,245.97
AGZCH,2007-03-26,83.83
AOBSO,2007-03-26,1110.28
PECSO,2007-03-26,1619.58
LCDSO,2007-03-26,728.04
IRASO,2007-03-26,4.65
LCDSO,2007-03-27,726.87
PECSO,2007-03-27,1611.95
AOBSO,2007-03-27,1106.18
AGZCH,2007-03-27,83.68
ARCSO,2007-03-27,240.38
PMOSO,2007-03-27,11.84
ARLSO,2007-03-27,4.36
CHTSO,2007-03-27,16.66
IRASO,2007-03-27,4.61
CHTSO,2007-03-28,16.68
ARLSO,2007-03-28,4.26
PMOSO,2007-03-28,11.81
ARCSO,2007-03-28,235.58
AGZCH,2007-03-28,83.55
AOBSO,2007-03-28,1102.9
PECSO,2007-03-28,1612.64
LCDSO,2007-03-28,725.7
IRASO,2007-03-28,4.51
LCDSO,2007-03-29,724.54
PECSO,2007-03-29,1614.03
AOBSO,2007-03-29,1093.06
AGZCH,2007-03-29,83.36
ARCSO,2007-03-29,230.77
PMOSO,2007-03-29,11.78
ARLSO,2007-03-29,4.17
CHTSO,2007-03-29,16.68
IRASO,2007-03-29,4.51
CHTSO,2007-03-30,16.7
ARLSO,2007-03-30,4.07
PMOSO,2007-03-30,11.72
ARCSO,2007-03-30,225.49
AGZCH,2007-03-30,83.23
AOBSO,2007-03-30,1082.4
PECSO,2007-03-30,1615.42
LCDSO,2007-03-30,723.37
IRASO,2007-03-30,4.29
LCDSO,2007-03-31,722.2
PECSO,2007-03-31,1617.5
AOBSO,2007-03-31,1070.1
AGZCH,2007-03-31,83.11
ARCSO,2007-03-31,219.72
PMOSO,2007-03-31,11.72
ARLSO,2007-03-31,3.98
CHTSO,2007-03-31,16.68
IRASO,2007-03-31,4.19
CHTSO,2007-04-01,16.68
ARLSO,2007-04-01,3.89
PMOSO,2007-04-01,11.63
ARCSO,2007-04-01,214.41
AGZCH,2007-04-01,82.98
AOBSO,2007-04-01,1057.3
PECSO,2007-04-01,1619.59
LCDSO,2007-04-01,721.04
IRASO,2007-04-01,4.05
LCDSO,2007-04-02,720.26
PECSO,2007-04-02,1621.69
AOBSO,2007-04-02,1050.34
AGZCH,2007-04-02,82.86
ARCSO,2007-04-02,209.55
PMOSO,2007-04-02,11.58
ARLSO,2007-04-02,3.79
CHTSO,2007-04-02,16.64
IRASO,2007-04-02,3.91
CHTSO,2007-04-03,16.64
ARLSO,2007-04-03,3.68
PMOSO,2007-04-03,11.55
ARCSO,2007-04-03,204.92
AGZCH,2007-04-03,82.73
AOBSO,2007-04-03,1044.25
PECSO,2007-04-03,1623.77
LCDSO,2007-04-03,718.7
IRASO,2007-04-03,3.77
LCDSO,2007-04-04,717.54
PECSO,2007-04-04,1623.77
AOBSO,2007-04-04,1033.81
AGZCH,2007-04-04,82.6
ARCSO,2007-04-04,200.5
PMOSO,2007-04-04,11.49
ARLSO,2007-04-04,3.65
CHTSO,2007-04-04,16.6
IRASO,2007-04-04,3.63
CHTSO,2007-04-05,16.56
ARLSO,2007-04-05,3.6
PMOSO,2007-04-05,11.46
ARCSO,2007-04-05,196.31
AGZCH,2007-04-05,82.42
AOBSO,2007-04-05,1025.11
PECSO,2007-04-05,1623.08
LCDSO,2007-04-05,716.37
IRASO,2007-04-05,3.62
LCDSO,2007-04-06,715.2
PECSO,2007-04-06,1621.68
AOBSO,2007-04-06,1016.4
AGZCH,2007-04-06,82.23
ARCSO,2007-04-06,192.55
PMOSO,2007-04-06,11.43
ARLSO,2007-04-06,3.56
CHTSO,2007-04-06,16.28
IRASO,2007-04-06,3.61
CHTSO,2007-04-07,16.24
ARLSO,2007-04-07,3.51
PMOSO,2007-04-07,11.43
ARCSO,2007-04-07,189.73
AGZCH,2007-04-07,82.04
AOBSO,2007-04-07,1009.45
PECSO,2007-04-07,1621.68
LCDSO,2007-04-07,714.05
IRASO,2007-04-07,3.59
LCDSO,2007-04-08,712.91
PECSO,2007-04-08,1621.68
AOBSO,2007-04-08,1004.23
AGZCH,2007-04-08,81.85
ARCSO,2007-04-08,187.11
PMOSO,2007-04-08,11.43
ARLSO,2007-04-08,3.46
CHTSO,2007-04-08,16.22
IRASO,2007-04-08,3.58
CHTSO,2007-04-09,16.2
ARLSO,2007-04-09,3.37
PMOSO,2007-04-09,11.4
ARCSO,2007-04-09,184.49
